COUNTTIME,6005,6006,6007,6008,6009,6010,6011,6012,6013,6014,6015,6016,6017,6019,6020,6021,6022,6023,6024,6025,6026
2018/5/30 22:00,26.43333333,26.59999999,26.40833333,24.61666666,26.04999999,23.76666666,24.95833333,25.86666666,26.34166666,25.875,24.10833333,25.175,25.51666666,26.48333333,26.78333333,27.59999999,25.50833333,26.625,27.14166666,24.34166666,24.56666666
2018/5/30 23:00,27.29166666,27.21666666,27.10833333,25.775,26.92499999,25.225,26.08333333,26.97499999,27.025,26.9,25.40833333,27,27.15833333,27.54166666,27.95833333,27.75833333,27.14166666,27.24166666,28.24166666,24.875,24.975
2018/5/31 0:00,27.26666666,27.75833333,27.53333333,26.64999999,27.51666666,25.75833333,26.575,27.10833333,27.55,27.33333333,25.8,27.79166666,27.675,28.09166666,28.28333333,27.36666666,27.875,28.17499999,28.66666666,24.75,25.075
2018/5/31 1:00,27.34999999,27.97499999,27.64166666,26.95833333,27.68333333,24.98333333,26.825,26.90833333,27.65,27.40833333,25.88333333,27.92499999,27.76666666,28.24999999,28.38333333,27.26666666,28.16666666,28.59999999,28.775,24.96666666,24.65833333
2018/5/31 2:00,27.30833333,28.075,27.81666666,26.43333333,27.775,24.80833333,26.97499999,26.88333333,27.78333333,27.54999999,25.98333333,28.09166666,27.86666666,28.44999999,28.64166666,27.19166666,28.36666666,28.73333333,28.81666666,25.94166666,25.35833333
2018/5/31 3:00,27.3,28.1,27.89999999,26.29166666,27.85833333,24.8,27.09999999,26.8,27.88333333,27.69999999,26.01666666,28.18333333,27.96666666,28.575,28.75833333,27.30833333,28.47499999,28.83333333,28.98333333,26.36666666,25.54166666
2018/5/31 4:00,27.25,28.18333333,27.92499999,26.28333333,27.89999999,24.89166666,27.10833333,26.84166666,27.89999999,27.74166666,26.09166666,28.14166666,28,28.6,28.80833333,27.24999999,28.56666666,28.85833333,29.05833333,26.64166666,25.73333333
2018/5/31 5:00,27.23333333,28.21666666,28,26.3,27.89999999,24.9,27.19166666,26.83333333,27.91666666,27.8,26.075,28.21666666,28,28.6,28.84166666,27.26666666,28.59166666,28.89999999,29.1,26.625,25.72499999
2018/5/31 6:00,27.19999999,28.24166666,28,26.29166666,27.89999999,24.98333333,27.15,26.81666666,27.98333333,27.8,26.175,28.16666666,27.96666666,28.6,28.76666666,27.15833333,28.6,28.85833333,29.1,26.7,25.79999999
2018/5/31 7:00,27.19999999,28.23333333,28.00833333,26.28333333,27.91666666,25,27.19999999,26.8,27.97499999,27.8,26.19999999,28.17499999,27.93333333,28.6,28.71666666,27.14166666,28.59166666,28.94166666,29.14166666,26.63333333,25.8
2018/5/31 8:00,27.22727272,28.29090909,28.08181818,26.3,27.93636363,25,27.2090909,26.8,27.99090909,27.8,26.19999999,28.12727272,27.92727272,28.61818181,28.66363636,27.1,28.72727272,29.42727272,29.19090909,26.57272727,25.83636363
2018/5/31 9:00,27.3,28.39166666,28.24166666,26.87499999,28.05,25.21666666,27.34166666,26.83333333,28.05833333,27.88333333,26.20833333,28.325,28.075,28.8,28.8,27.19166666,29.04166666,29.79166666,29.375,26.80833333,25.90833333
2018/5/31 10:00,27.56666666,28.29999999,28.19166666,27.35833333,28,26.19166666,27.125,26.64999999,27.89166666,27.875,26.26666666,28,27.8,28.63333333,28.69166666,27.29166666,28.94166666,29.71666666,29.34166666,26.99999999,25.99166666
2018/5/31 11:00,27.6,27.95,27.81666666,26.375,27.48333333,25.24166666,26.39166666,26.20833333,27.43333333,27.38333333,25.34166666,27.87499999,26.81666666,27.59166666,28.375,27.63333333,27.7,28.69166666,28.51666666,27.09166666,26.16666666
2018/5/31 12:00,27.31666666,27.26666666,27.45833333,25.875,27.24166666,24.84166666,25.98333333,26.12499999,26.60833333,26.79166666,24.79166666,27.73333333,26.35833333,26.3,27.89999999,27.72499999,27.45833333,28.15833333,28.31666666,26.61666666,25.44166666
2018/5/31 13:00,27.43333333,26.77499999,26.66666666,25.2,26.65833333,24.25833333,25.38333333,26.09166666,26.81666666,26.7,23.88333333,26.33333333,25.67499999,26.48333333,27.16666666,27.55,26.4,27.08333333,26.825,25.38333333,24.64166666
2018/5/31 14:00,27.39999999,26.8,26.71666666,24.81666666,26.46666666,23.93333333,25.12499999,26.01666666,26.48333333,26.18333333,23.30833333,26.575,25.50833333,26.05833333,25.20833333,27.15833333,26.45833333,26.76666666,25.36666666,24.34999999,24.175
2018/5/31 15:00,27.08333333,26.67499999,26.69166666,24.59166666,26.14166666,23.825,24.88333333,25.80833333,26.33333333,26.26666666,23.36666666,25.96666666,25.025,26.11666666,27.28333333,27.74166666,24.575,26.4,27.19999999,23.85,23.83333333
2018/5/31 16:00,27,26.66666666,26.59999999,24.60833333,26.22499999,23.79166666,24.80833333,26.125,26.26666666,26.39166666,23.44166666,25.4,25.05833333,26.4,27.78333333,28.16666666,26.54166666,27.32499999,28.09166666,23.8,23.68333333
2018/5/31 17:00,27.05,26.72499999,26.525,24.56666666,26.30833333,23.75833333,24.775,26.49166666,26.375,26.48333333,23.58333333,25.41666666,24.89166666,26.45,27.60833333,28.70833333,26.37499999,27.09166666,27.525,23.88333333,23.62499999
2018/5/31 18:00,27.15,26.65,26.46666666,24.49166666,26.20833333,23.72499999,24.79999999,26.55833333,26.41666666,26.24999999,23.75833333,25.325,25.09166666,26.38333333,27.05,28.43333333,26.29999999,27.07499999,27.31666666,23.65833333,23.5
2018/5/31 19:00,27.19999999,26.64166666,26.36666666,24.45,26.09166666,23.70833333,24.75,26.55,26.34999999,26.31666666,23.73333333,25.11666666,24.90833333,26.375,27.28333333,28.44166666,25.86666666,26.33333333,27.29166666,23.46666666,23.39166666
2018/5/31 20:00,27.19166666,26.63333333,26.2,24.47499999,26.075,23.64166666,24.78333333,26.48333333,26.275,26.01666666,23.63333333,24.99166666,24.85833333,26.3,27.09166666,28.11666666,25.5,25.875,27.04166666,23.47499999,23.31666666
2018/5/31 21:00,27.3,26.67499999,26.10833333,24.45,26.125,23.60833333,24.8,26.44166666,26.30833333,25.71666666,23.74166666,24.89166666,24.98333333,26.34166666,26.71666666,27.59166666,25.4,25.5,26.93333333,23.50833333,23.34166666
2018/5/31 22:00,27.33333333,26.76666666,26.4,24.59166666,26.26666666,23.875,25.20833333,26.45,26.46666666,26.05833333,24.06666666,25.36666666,25.35,26.65833333,27.01666666,27.26666666,25.7,25.79166666,27.475,24.425,23.9
2018/5/31 23:00,27.64999999,27.44166666,27,24.78333333,27.02499999,25.05833333,26.18333333,26.67499999,27.10833333,26.88333333,24.75,26.875,26.98333333,27.68333333,27.9,27.51666666,27.21666666,26.89999999,28.53333333,25.39999999,24.625
2018/6/1 0:00,27.64166666,28.28333333,27.60833333,25.99166666,27.825,26.28333333,26.99166666,26.775,27.85833333,27.45833333,25.29999999,28.075,27.98333333,28.51666666,28.41666666,27.72499999,28.30833333,28.27499999,28.94999999,24.91666666,25.14166666
2018/6/1 1:00,27.61666666,28.41666666,27.76666666,26.375,27.99166666,26.71666666,27.1,27.39999999,28,27.55833333,25.95833333,28.24999999,28.10833333,28.66666666,28.54166666,27.70833333,28.61666666,28.65,29.15,24.44166666,24.73333333
2018/6/1 2:00,27.50833333,28.48333333,27.98333333,26.28333333,28.075,26.14166666,27.17499999,27.24999999,28.09166666,27.68333333,26.05,28.31666666,28.125,28.72499999,28.79999999,27.51666666,28.76666666,28.94166666,29.33333333,25.25833333,24.86666666
2018/6/1 3:00,27.48333333,28.5,28.1,26.3,28.11666666,25.58333333,27.3,27.14999999,28.14166666,27.80833333,25.89166666,28.39166666,28.19166666,28.8,28.925,27.45833333,28.88333333,29.05833333,29.44166666,26.05,25.15833333
2018/6/1 4:00,27.39999999,28.5,28.1,26.29166666,28.12499999,25.36666666,27.33333333,27.1,28.1,27.875,26.10833333,28.41666666,28.11666666,28.81666666,28.975,27.39999999,28.81666666,29.125,29.34999999,26.29166666,25.40833333
2018/6/1 5:00,27.39999999,28.5,28.1,26.21666666,28.10833333,25.3,27.35,27.11666666,28.11666666,27.89166666,26.17499999,28.525,28.19166666,28.89166666,28.89999999,27.39999999,28.85833333,29.18333333,29.43333333,26.25833333,25.50833333
2018/6/1 6:00,27.39999999,28.5,28.17499999,26.28333333,28.19999999,25.3,27.35833333,27.10833333,28.10833333,27.89999999,26.21666666,28.6,28.19999999,28.89999999,28.89999999,27.39999999,28.89999999,29.16666666,29.5,26.21666666,25.575
2018/6/1 7:00,27.39999999,28.525,28.19999999,26.3,28.19999999,25.3,27.47499999,27.15,28.13333333,27.90833333,26.21666666,28.6,28.19999999,28.89999999,28.85833333,27.39999999,28.91666666,29.23333333,29.46666666,26.225,25.65
