COUNTTIME,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,4019,4020,4021,4022,4023,4024,4025,4026
2018-05-30 00:00:00,25.79166666,25.79166666,25.325,25.24166666,24.83333333,24.13333333,24.45,25.19999999,23.59999999,26.5,25.76666666,25.89166666,25.93333333,25.69166666,24.44166666,24.09999999,26.78333333,25.80833333,25.45833333,25.48333333,25.375,26.45833333,25.375,24.75,25.64166666,26.66666666
2018-05-30 01:00:00,25.69999999,25.85,25.20833333,25.35833333,24.75833333,24.35833333,24.73333333,25.19999999,23.66666666,26.46666666,25.95833333,25.88333333,26.09166666,25.75,24.33333333,24.16666666,26.70833333,26.11666666,25.70833333,25.74166666,25.75,26.63333333,26.04166666,24.95,25.89999999,26.8
2018-05-30 02:00:00,25.69999999,25.9,25.19999999,25.4125,24.5625,24.4375,24.8625,25.19999999,23.69999999,26.4125,26.0875,25.8875,26.16249999,25.8125,24.3,24.19999999,26.63749999,26.3,25.8,25.8625,25.9,26.62499999,26.2875,25.05,25.9,26.775
2018-05-30 03:00:00,25.46,25.72,25.07,25.08,24.42,24.14,24.61,25.0,23.68,26.08,25.8,25.72,25.72999999,25.47,24.08,24.32,26.45,26.10999999,25.66,25.68999999,25.68999999,26.27,25.99,24.87,25.66999999,26.07
2018-05-30 04:00:00,25.52499999,25.81666666,25.01666666,25.34166666,24.54166666,24.45,25.0,25.26666666,23.8,26.19999999,26.01666666,25.80833333,25.89166666,25.68333333,24.21666666,24.8,26.5,26.44166666,25.80833333,25.84166666,25.89999999,26.49999999,26.26666666,25.11666666,25.89999999,26.14166666
2018-05-30 05:00:00,25.48333333,25.85833333,24.95833333,25.375,24.59999999,24.40833333,25.18333333,25.31666666,23.80833333,26.19999999,25.99166666,25.8,25.95833333,25.69999999,24.23333333,24.88333333,26.5,26.44999999,25.825,25.8,25.97499999,26.50833333,26.3,25.19999999,25.98333333,26.11666666
2018-05-30 06:00:00,25.4,25.80833333,24.86666666,25.35833333,24.59999999,24.33333333,25.30833333,25.3,23.89166666,26.16666666,26.02499999,25.74166666,26.0,25.69999999,24.23333333,24.70833333,26.44166666,26.39166666,25.825,25.8,25.96666666,26.47499999,26.275,25.24166666,25.96666666,26.41666666
2018-05-30 07:00:00,25.4,25.80833333,24.68333333,25.3,24.58333333,24.39166666,25.26666666,25.30833333,23.9,26.075,25.93333333,25.60833333,25.89999999,25.65833333,24.275,24.59999999,26.34999999,26.3,25.8,25.84166666,25.85833333,26.76666666,26.29166666,25.18333333,25.95833333,26.575
2018-05-30 08:00:00,25.39166666,25.73333333,24.74166666,25.3,24.53333333,24.53333333,25.4,25.3,23.9,26.06666666,25.95833333,25.63333333,25.89999999,25.70833333,24.375,24.54166666,26.31666666,26.3,25.81666666,25.93333333,25.80833333,26.825,26.30833333,25.29166666,26.15,26.34166666
2018-05-30 09:00:00,25.3,25.59999999,24.73333333,25.3,24.5,24.59999999,25.375,25.3,23.94166666,26.025,25.91666666,25.64999999,25.84166666,25.59999999,24.99166666,24.59166666,26.30833333,26.31666666,25.80833333,25.775,25.89999999,26.86666666,26.39999999,25.31666666,26.1,26.52499999
2018-05-30 10:00:00,25.3,25.76666666,24.86666666,25.38333333,24.45,24.44166666,25.06666666,25.45833333,24.11666666,26.66666666,25.94999999,25.79166666,25.99166666,25.76666666,25.56666666,24.63333333,26.60833333,26.17499999,25.725,25.75,25.86666666,26.72499999,26.42499999,25.31666666,26.15,26.475
2018-05-30 11:00:00,25.00833333,25.59999999,24.24166666,24.97499999,24.33333333,23.275,22.95833333,25.275,22.90833333,26.825,25.59999999,25.2,25.74166666,25.29166666,24.575,23.77499999,26.67499999,24.23333333,24.475,24.01666666,23.825,26.64999999,25.41666666,24.14166666,25.45,26.48333333
2018-05-30 12:00:00,24.74166666,25.34999999,24.36666666,24.475,24.2,22.59999999,22.24166666,25.04166666,22.22499999,26.74166666,25.30833333,24.94166666,25.48333333,24.74999999,23.95833333,22.825,26.45,23.44166666,23.74166666,23.19166666,22.9,26.74999999,24.64166666,23.83333333,24.60833333,26.575
2018-05-30 13:00:00,25.025,25.25,24.74166666,24.53333333,24.20833333,22.70833333,22.375,25.17499999,22.23333333,27.0,24.75,25.15833333,25.50833333,24.78333333,23.63333333,22.88333333,26.48333333,23.50833333,23.93333333,23.30833333,22.89166666,26.94166666,24.27499999,23.90833333,24.4,26.65
2018-05-30 14:00:00,25.09166666,25.16666666,24.98333333,24.56666666,24.28333333,22.79999999,22.35833333,25.21666666,22.19166666,27.14166666,24.5,25.16666666,25.48333333,24.80833333,23.325,22.89166666,26.48333333,23.47499999,24.08333333,23.25833333,22.85,27.05833333,23.43333333,23.875,24.33333333,26.45
2018-05-30 15:00:00,25.27499999,25.15833333,25.10833333,24.44166666,24.3,22.80833333,22.64166666,25.3,22.10833333,27.24999999,24.42499999,25.05833333,25.375,24.86666666,23.19999999,22.7,26.48333333,23.45833333,24.00833333,23.25,22.95833333,27.125,23.50833333,23.68333333,24.24166666,25.325
2018-05-30 16:00:00,25.40833333,25.21666666,25.39166666,24.44166666,24.33333333,22.825,22.78333333,25.325,22.0,27.35,24.41666666,24.84166666,25.29166666,24.92499999,23.34166666,22.62499999,26.56666666,23.54166666,24.01666666,23.09999999,22.95,26.49166666,24.05833333,23.5,24.10833333,24.925
